Γ L Y$_1$.|B$_0$. T $~S$_1$.|Q$_0$. F C$_1$. T|L C
0.0 0.63875 1.1405 1.68979 3.06454 3.33919 3.57788 4.05358 4.47348
0.1557938 -166.8852884 -166.8852869 -160.9777139 -160.9777138 -117.4346019 -117.4346001 -115.9234391 -115.9234328 -111.7364536 -111.7364536 -111.7255256 -111.7255173 -107.971801 -107.9718009 -107.9543409 -107.9543301 -38.807337 -38.8073345 -38.7860539 -38.7860136 -37.3720317 -37.3720071 -37.3554374 -37.3554345 -37.3421938 -37.3421697 -26.3454498 -26.3454273 -26.3330587 -26.3327451 -25.7685534 -25.7683526 -25.759304 -25.7592688 -25.7491907 -25.7490113 -13.5713413 -13.5700518 -5.9941742 -5.9540445 -3.1085586 -2.8526217 -2.4514708 -2.39066 -2.0347094 -1.9230276 1.618288 1.8834622 2.2184863 2.3891445 2.5154255 2.5437311 5.7536114 5.7763847 6.1542679 6.1694661 6.5466464 6.5496004 8.8814236 8.8889494 9.3961721 9.4344394 10.0280541 10.0458702 18.955081 18.9677302 19.7643403 19.8147178 20.8268259 20.8347139 23.076177 23.1015863 24.50098 24.5022649 25.2257211 25.2967978 27.5973732 27.6272236 28.1980925 28.2011832 30.6275145 30.6343072 32.6614326 32.7171063 33.4345501 33.4442966 39.6138189 39.6681292
0.1713732 -166.8852891 -166.8852876 -160.9777142 -160.9777141 -117.4346013 -117.4345995 -115.923434 -115.9234283 -111.7364458 -111.7364458 -111.7255204 -111.725513 -107.9717972 -107.9717971 -107.9543388 -107.9543278 -38.8073187 -38.8073161 -38.786049 -38.7860058 -37.3720028 -37.3719764 -37.3554409 -37.3554377 -37.3421745 -37.3421484 -26.3454465 -26.3454225 -26.3330807 -26.3327433 -25.7685505 -25.7683311 -25.7593419 -25.759301 -25.7491752 -25.7489824 -13.5403402 -13.5389347 -6.1150269 -6.0761413 -3.1087139 -2.8560626 -2.4588381 -2.4034808 -1.9862426 -1.8740655 1.5646753 1.8419847 2.1541771 2.3252129 2.4479321 2.484254 5.7281876 5.7519249 6.1965511 6.2117463 6.5783288 6.5807039 9.0946916 9.1016492 9.6291432 9.6728359 10.1571638 10.1730539 18.7857355 18.8017604 19.517095 19.5715163 20.6041691 20.6126489 23.0392519 23.0693313 24.5506653 24.5532853 25.3510304 25.4202398 27.3378347 27.3671296 27.9589524 27.9635162 30.3073361 30.3227531 32.7818016 32.8519599 33.5126306 33.523968 39.4351587 39.4885623
0.1869526 -166.8852899 -166.8852883 -160.9777144 -160.9777143 -117.4346006 -117.4345989 -115.9234288 -115.9234239 -111.736438 -111.736438 -111.725515 -111.7255086 -107.9717932 -107.9717931 -107.9543365 -107.9543254 -38.8072989 -38.8072962 -38.7860434 -38.7859975 -37.3719715 -37.3719435 -37.3554444 -37.3554409 -37.3421534 -37.3421256 -26.3454428 -26.3454173 -26.3331023 -26.3327431 -25.7685465 -25.768309 -25.7593821 -25.7593352 -25.7491573 -25.7489525 -13.5065055 -13.5049878 -6.2408693 -6.2036199 -3.1085737 -2.8615588 -2.4669052 -2.4166429 -1.9354131 -1.8247111 1.5062656 1.7912208 2.0871851 2.2555221 2.3760774 2.4196284 5.7211338 5.74595 6.2514237 6.2665771 6.6174237 6.619219 9.3157137 9.3219719 9.8642097 9.9146834 10.2953464 10.3075234 18.5879529 18.6066171 19.2851525 19.3429147 20.3679206 20.3769313 23.0157864 23.0495059 24.5958708 24.6019849 25.4706178 25.5372518 27.0771496 27.1042054 27.7178378 27.7239057 29.9728002 29.9925269 32.8836388 32.9635359 33.5832012 33.595525 39.2314543 39.2825639
0.2025319 -166.8852907 -166.8852891 -160.9777147 -160.9777146 -117.4346 -117.4345983 -115.9234235 -115.9234195 -111.7364304 -111.7364304 -111.7255095 -111.7255042 -107.9717891 -107.971789 -107.9543339 -107.954323 -38.8072778 -38.807275 -38.7860369 -38.7859887 -37.3719382 -37.3719086 -37.3554478 -37.355444 -37.3421308 -37.3421012 -26.3454386 -26.3454118 -26.3331233 -26.3327446 -25.7685415 -25.7682865 -25.7594245 -25.759371 -25.7491373 -25.7489215 -13.4698795 -13.4682541 -6.3709163 -6.3355712 -3.108268 -2.8685281 -2.4755518 -2.430008 -1.8830881 -1.7752511 1.4435239 1.7320539 2.0175837 2.1812654 2.3001782 2.3494871 5.7329541 5.7589919 6.3186049 6.333696 6.6633818 6.6645942 9.5437236 9.5491276 10.099791 10.1595575 10.4430416 10.4485227 18.3662134 18.3862867 19.0656449 19.1255419 20.1191853 20.1286774 23.0076479 23.0441359 24.6350686 24.6445288 25.5832782 25.6461901 26.817189 26.8394904 27.4786092 27.4861341 29.6286077 29.6495674 32.9621534 33.0483785 33.6448307 33.65755 39.004896 39.0523818
0.2181113 -166.8852916 -166.8852899 -160.9777149 -160.9777148 -117.4345992 -117.4345976 -115.9234184 -115.9234153 -111.736423 -111.736423 -111.7255039 -111.7254999 -107.9717849 -107.9717848 -107.9543312 -107.9543206 -38.8072553 -38.8072526 -38.7860297 -38.7859794 -37.3719028 -37.371872 -37.355451 -37.3554469 -37.3421066 -37.3420755 -26.345434 -26.3454061 -26.3331436 -26.3327476 -25.7685354 -25.7682638 -25.7594687 -25.7594083 -25.7491151 -25.7488899 -13.430511 -13.4287827 -6.5044529 -6.4711805 -3.1078717 -2.8765065 -2.4846173 -2.443441 -1.829981 -1.725927 1.37701 1.6657248 1.9454162 2.1035662 2.2205631 2.2737695 5.7635221 5.7909485 6.3976927 6.4127193 6.7157871 6.7164099 9.7780662 9.782412 10.3327445 10.4066082 10.5957178 10.6022673 18.1275746 18.1479548 18.8529224 18.913856 19.859056 19.8689892 23.0157885 23.0542978 24.6642446 24.6770913 25.6866844 25.7427969 26.5623668 26.5749739 27.2462165 27.2549914 29.2790067 29.2986984 33.013716 33.1036333 33.6966275 33.7091623 38.758495 38.8011539
0.2336907 -166.8852924 -166.8852907 -160.9777151 -160.9777149 -117.4345985 -117.434597 -115.9234133 -115.9234111 -111.7364159 -111.7364159 -111.7254983 -111.7254955 -107.9717806 -107.9717805 -107.9543283 -107.9543181 -38.8072318 -38.8072291 -38.7860218 -38.7859697 -37.3718657 -37.3718337 -37.355454 -37.3554497 -37.342081 -37.3420486 -26.3454289 -26.3454001 -26.3331631 -26.3327521 -25.7685283 -25.7682411 -25.7595143 -25.7594468 -25.7490908 -25.7488576 -13.388456 -13.3866303 -6.6408253 -6.6097159 -3.1074188 -2.8851333 -2.4939282 -2.456811 -1.7766541 -1.6769379 1.307337 1.5936065 1.8707966 2.0234293 2.137621 2.1927331 5.8122368 5.8412334 6.4882115 6.5031899 6.7743026 6.7743228 10.0181552 10.0211449 10.5566941 10.6521267 10.7515934 10.7782749 17.8792019 17.8991607 18.6414397 18.702665 19.5886179 19.5989595 23.0403289 23.0801985 24.6777124 24.6940928 25.7741905 25.8124197 26.3163062 26.3270588 27.0273165 27.0368042 28.9283899 28.9444743 33.0354126 33.1268912 33.7381417 33.7499395 38.4958392 38.5326644
0.2492701 -166.8852932 -166.8852916 -160.9777152 -160.9777151 -117.4345977 -117.4345963 -115.9234083 -115.923407 -111.736409 -111.736409 -111.7254928 -111.7254912 -107.9717764 -107.9717762 -107.9543253 -107.9543156 -38.8072072 -38.8072045 -38.7860131 -38.7859596 -37.3718271 -37.3717941 -37.3554568 -37.3554523 -37.3420542 -37.3420206 -26.3454235 -26.3453938 -26.3331816 -26.3327582 -25.7685203 -25.7682185 -25.759561 -25.7594863 -25.7490648 -25.7488248 -13.343779 -13.3418616 -6.7794324 -6.750516 -3.1069149 -2.8941326 -2.5033122 -2.4699916 -1.723536 -1.628443 1.2351367 1.5170297 1.7939547 1.9417355 2.0518377 2.1068962 5.8781643 5.908914 6.5896411 6.6046106 6.8380431 6.8386492 10.2634213 10.2645793 10.7627105 10.8681696 10.942805 10.9788887 17.6269596 17.6460157 18.4275244 18.4885303 19.3089484 19.3196723 23.0806614 23.1212726 24.6677863 24.6878254 25.7967813 25.8133199 26.0935312 26.168192 26.8308646 26.8398922 28.5820046 28.5919852 33.0250198 33.1163255 33.7691698 33.779761 38.2208013 38.2510456
0.2648494 -166.8852941 -166.8852924 -160.9777153 -160.9777152 -117.434597 -117.4345957 -115.9234035 -115.9234031 -111.7364025 -111.7364025 -111.7254873 -111.725487 -107.9717721 -107.9717719 -107.9543222 -107.9543132 -38.8071817 -38.8071791 -38.7860039 -38.7859491 -37.371787 -37.3717533 -37.3554594 -37.3554547 -37.3420264 -37.3419917 -26.3454177 -26.3453874 -26.3331991 -26.3327658 -25.7685113 -25.7681964 -25.7596084 -25.7595264 -25.7490369 -25.7487918 -13.2965533 -13.2945508 -6.9197177 -6.8929794 -3.1063473 -2.9032952 -2.5126062 -2.4828627 -1.6709433 -1.5805646 1.1610352 1.4371862 1.7152191 1.8592515 1.963811 2.0169556 5.9601639 5.9928363 6.7014272 6.7164615 6.9073316 6.9086116 10.5117197 10.5132291 10.9486429 11.0347445 11.1880015 11.2052843 17.3752298 17.3929469 18.2095943 18.2699149 19.0211137 19.0321994 23.1355335 23.1762476 24.625211 24.6488133 25.6301493 25.6817618 26.0237798 26.1477649 26.6680484 26.6744548 28.247108 28.2480749 32.9811868 33.0709532 33.789539 33.7986077 37.9372222 37.9604436
0.2804288 -166.8852949 -166.8852933 -160.9777154 -160.9777153 -117.4345962 -117.4345951 -115.9233993 -115.9233989 -111.7363963 -111.7363963 -111.7254828 -111.725482 -107.9717678 -107.9717677 -107.954319 -107.9543107 -38.8071554 -38.807153 -38.785994 -38.7859385 -37.3717459 -37.3717116 -37.3554616 -37.3554568 -37.3419976 -37.341962 -26.3454116 -26.3453808 -26.3332154 -26.3327747 -25.7685016 -25.7681748 -25.7596563 -25.759567 -25.7490076 -25.7487587 -13.246863 -13.2447823 -7.0611621 -7.0365539 -3.1056931 -2.9124639 -2.5216606 -2.495311 -1.6191015 -1.5333923 1.0856359 1.3551008 1.6349681 1.7766433 1.8742427 1.9237081 6.0569913 6.09173 6.8229517 6.8381914 6.9820216 6.9840813 10.7608649 10.7666827 11.1219853 11.1909793 11.4467719 11.4495042 17.1272219 17.1430552 17.9877626 18.046841 18.7261632 18.7375972 23.2030471 23.2431007 24.5412629 24.5679127 25.3941826 25.4377278 26.0392557 26.1753421 26.550013 26.5511193 27.9236305 27.9349959 32.903642 32.9908444 33.7989901 33.8064105 37.6485973 37.6646801
0.2960082 -166.8852957 -166.8852941 -160.9777155 -160.9777154 -117.4345954 -117.4345944 -115.9233957 -115.9233944 -111.7363905 -111.7363904 -111.7254786 -111.7254769 -107.9717637 -107.9717635 -107.9543158 -107.9543082 -38.8071286 -38.8071263 -38.7859836 -38.7859276 -37.3717038 -37.3716693 -37.3554636 -37.3554586 -37.3419681 -37.3419318 -26.3454052 -26.3453741 -26.3332305 -26.332785 -25.7684911 -25.768154 -25.7597042 -25.7596078 -25.7489768 -25.7487258 -13.1948041 -13.192653 -7.2032763 -7.1807269 -3.1049251 -2.9215226 -2.5303412 -2.5072313 -1.5681625 -1.4869866 1.0095102 1.2716393 1.5535776 1.6944871 1.7839174 1.8279869 6.1673745 6.2042879 6.9533612 6.9691103 7.0621384 7.0652398 11.0082473 11.0220321 11.2912494 11.3446679 11.7043695 11.7106106 16.8852809 16.8984684 17.7634641 17.8205654 18.4251263 18.436904 23.2804457 23.3187391 24.4114966 24.4402207 25.141983 25.1750026 26.0321424 26.1803106 26.4773191 26.4814181 27.6376528 27.6639578 32.7933002 32.8771982 33.7971945 33.8030072 37.3578043 37.3669503
