# omega(eV),chi(uA/V^2) 2-xxx 3-xxy 4-xxz 5-xyx 6-xyy 7-xyz 8-xzx 9-xzy 10-xzz 11-yxx 12-yxy 13-yxz 14-yyx 15-yyy 16-yyz 17-yzx 18-yzy 19-yzz 20-zxx 21-zxy 22-zxz 23-zyx 24-zyy 25-zyz 26-zzx 27-zzy 28-zzz 
0.0000000000000000000000000 0.0000000000000000052900604 0.0000210362464856519064480 -0.0000000000000000036199863 0.0000210362464856519064480 -0.0000000000000000038398886 -0.0000085215151562571862950 -0.0000000000000000036199863 -0.0000085215151562571862950 0.0000000000000000002481049 0.0000210362514480808456268 -0.0000000000000000044324991 0.0000085215118363701896227 -0.0000000000000000044324991 -0.0000210362470398258718726 -0.0000000000000000027390920 0.0000085215118363701896227 -0.0000000000000000027390920 0.0000000000053256807278613 -0.0000000000000000071419529 0.0000000000044875247968550 0.0000000000000000000528992 0.0000000000044875247968550 -0.0000000000000000057709550 0.0000000000027996451373119 0.0000000000000000000528992 0.0000000000027996451373119 0.0000000000000000007357966 
0.0100000000000000002081668 0.0000000000000000046707378 0.0000185699073708609100144 -0.0000000000000000031958090 0.0000185699073708609100144 -0.0000000000000000033958008 -0.0000075225835485890138127 -0.0000000000000000031958090 -0.0000075225835485890138127 0.0000000000000000002240349 0.0000185699117514773003436 -0.0000000000000000039123659 0.0000075225806179239783472 -0.0000000000000000039123659 -0.0000185699078600639721614 -0.0000000000000000024116733 0.0000075225806179239783472 -0.0000000000000000024116733 0.0000000000047013521759250 -0.0000000000000000063053994 0.0000000000039613635637922 0.0000000000000000000416009 0.0000000000039613635637922 -0.0000000000000000050922842 0.0000000000024714222602491 0.0000000000000000000416009 0.0000000000024714222602491 0.0000000000000000006494067 
0.0200000000000000004163336 0.0000000000000000032142594 0.0000127742100390057616415 -0.0000000000000000021960368 0.0000127742100390057616415 -0.0000000000000000023355887 -0.0000051750845645560984392 -0.0000000000000000021960368 -0.0000051750845645560984392 0.0000000000000000001421561 0.0000127742130524129733903 -0.0000000000000000026903992 0.0000051750825485368151974 -0.0000000000000000026903992 -0.0000127742103755311655391 -0.0000000000000000016647611 0.0000051750825485368151974 -0.0000000000000000016647611 0.0000000000032341905317830 -0.0000000000000000043361334 0.0000000000027249471973097 0.0000000000000000000309506 0.0000000000027249471973097 -0.0000000000000000034986307 0.0000000000017001166245580 0.0000000000000000000309506 0.0000000000017001166245580 0.0000000000000000004465615 
0.0299999999999999988897770 0.0000000000000000017227616 0.0000068476375452737970673 -0.0000000000000000011799497 0.0000068476375452737970673 -0.0000000000000000012527230 -0.0000027743906716101366805 -0.0000000000000000011799497 -0.0000027743906716101366805 0.0000000000000000000771332 0.0000068476391606054075366 -0.0000000000000000014414846 0.0000027743895909021334976 -0.0000000000000000014414846 -0.0000068476377256718926176 -0.0000000000000000008908428 0.0000027743895909021334976 -0.0000000000000000008908428 0.0000000000017338163557295 -0.0000000000000000023221381 0.0000000000014606515281681 0.0000000000000000000127153 0.0000000000014606515281681 -0.0000000000000000018755323 0.0000000000009113764664538 0.0000000000000000000127153 0.0000000000009113764664538 0.0000000000000000002392128 
0.0400000000000000008326673 0.0000000000000000007192197 0.0000028604157081866885845 -0.0000000000000000004903577 0.0000028604157081866885845 -0.0000000000000000005226692 -0.0000011590887386627677716 -0.0000000000000000004903577 -0.0000011590887386627677716 0.0000000000000000000337920 0.0000028604163829416877060 -0.0000000000000000006017022 0.0000011590882872160476296 -0.0000000000000000006017022 -0.0000028604157835449224893 -0.0000000000000000003717524 0.0000011590882872160476296 -0.0000000000000000003717524 0.0000000000007243266661113 -0.0000000000000000009698612 0.0000000000006101120505107 0.0000000000000000000077908 0.0000000000006101120505107 -0.0000000000000000007820075 0.0000000000003807180757891 0.0000000000000000000077908 0.0000000000003807180757891 0.0000000000000000000998037 
0.0500000000000000027755576 0.0000000000000000002339200 0.0000009311040619057207702 -0.0000000000000000001601013 0.0000009311040619057207702 -0.0000000000000000001698100 -0.0000003773666447357166706 -0.0000000000000000001601013 -0.0000003773666447357166706 0.0000000000000000000112643 0.0000009311042815450322811 -0.0000000000000000001956838 0.0000003773664977794596716 -0.0000000000000000001956838 -0.0000009311040864365945218 -0.0000000000000000001206083 0.0000003773664977794596716 -0.0000000000000000001206083 0.0000000000002358080539844 -0.0000000000000000003154882 0.0000000000001985848442862 0.0000000000000000000022797 0.0000000000001985848442862 -0.0000000000000000002545246 0.0000000000001239352161993 0.0000000000000000000022797 0.0000000000001239352161993 0.0000000000000000000324463 
0.0599999999999999977795540 0.0000000000000000000593104 0.0000002361819402305288419 -0.0000000000000000000406059 0.0000002361819402305288419 -0.0000000000000000000430438 -0.0000000957429082124617204 -0.0000000000000000000406059 -0.0000000957429082124617204 0.0000000000000000000029078 0.0000002361819959429864793 -0.0000000000000000000495816 0.0000000957428709345305283 -0.0000000000000000000495816 -0.0000002361819464532107550 -0.0000000000000000000305302 0.0000000957428709345305283 -0.0000000000000000000305302 0.0000000000000598238229830 -0.0000000000000000000799297 0.0000000000000503680227158 0.0000000000000000000005482 0.0000000000000503680227158 -0.0000000000000000000645257 0.0000000000000314391051228 0.0000000000000000000005482 0.0000000000000314391051228 0.0000000000000000000082161 
0.0700000000000000066613381 0.0000000000000000000117097 0.0000000466845307222015724 -0.0000000000000000000079945 0.0000000466845307222015724 -0.0000000000000000000085008 -0.0000000189297211858353611 -0.0000000000000000000079945 -0.0000000189297211858353611 0.0000000000000000000005557 0.0000000466845417343308528 -0.0000000000000000000097871 0.0000000189297138170466435 -0.0000000000000000000097871 -0.0000000466845319522518268 -0.0000000000000000000060600 0.0000000189297138170466435 -0.0000000000000000000060600 0.0000000000000118271293741 -0.0000000000000000000157975 0.0000000000000099548458825 0.0000000000000000000001279 0.0000000000000099548458825 -0.0000000000000000000127207 0.0000000000000062148151805 0.0000000000000000000001279 0.0000000000000062148151805 0.0000000000000000000016211 
0.0800000000000000016653345 0.0000000000000000000018011 0.0000000071907725212370366 -0.0000000000000000000012279 0.0000000071907725212370366 -0.0000000000000000000013064 -0.0000000029165871735838375 -0.0000000000000000000012279 -0.0000000029165871735838375 0.0000000000000000000000786 0.0000000071907742173908947 -0.0000000000000000000015053 0.0000000029165860385230395 -0.0000000000000000000015053 -0.0000000071907727107098689 -0.0000000000000000000009287 0.0000000029165860385230395 -0.0000000000000000000009287 0.0000000000000018221000258 -0.0000000000000000000024296 0.0000000000000015331452381 0.0000000000000000000000203 0.0000000000000015331452381 -0.0000000000000000000019570 0.0000000000000009573416946 0.0000000000000000000000203 0.0000000000000009573416946 0.0000000000000000000002491 
0.0899999999999999966693309 0.0000000000000000000002160 0.0000000008632418286985666 -0.0000000000000000000001474 0.0000000008632418286985666 -0.0000000000000000000001565 -0.0000000003504071806687470 -0.0000000000000000000001474 -0.0000000003504071806687470 0.0000000000000000000000099 0.0000000008632420322821081 -0.0000000000000000000001804 0.0000000003504070444254719 -0.0000000000000000000001804 -0.0000000008632418514400298 -0.0000000000000000000001106 0.0000000003504070444254719 -0.0000000000000000000001106 0.0000000000000002187565269 -0.0000000000000000000002912 0.0000000000000001839924673 0.0000000000000000000000026 0.0000000000000001839924673 -0.0000000000000000000002345 0.0000000000000001149179157 0.0000000000000000000000026 0.0000000000000001149179157 0.0000000000000000000000298 
